Episode,Reward,Loss
81,4.8656349666709895,0.07737252525656414
82,4.37909250433593,0.10770919955768486
83,4.6312528147991685,0.08116720985608095
84,4.668717264598811,0.0804056667731935
85,4.944095975314479,0.08678236915186724
86,4.963712377162581,0.058194595425739515
87,4.798172175452962,0.06966467255467493
88,4.918414011988132,0.08065908651660264
89,4.790595751970429,0.07926199534606199
90,5.135902374917154,0.061854052384619676
91,4.735940479791651,0.07911565157215329
92,5.38736260870343,0.048422247273520035
93,4.322636813214478,0.11043663941335591
94,4.468586896381319,0.09693146852356578
95,5.029823566953348,0.06827750867548515
96,4.616760463527614,0.06183474418258135
97,4.787128536613804,0.09767810190998862
98,4.71273191219329,0.07296817872563174
99,4.637357486527411,0.0938035098486497
100,4.980645086313413,0.06999367862765667
101,4.752866551525092,0.08767740337921566
102,4.770784204596165,0.08155077881858531
103,4.69668254602745,0.08057364720518412
104,4.970422698997714,0.05929044988940271
105,4.557879461137975,0.0893826455928641
106,5.241452535693931,0.06418482099447613
107,4.309348245394314,0.09332928060147816
108,4.4270456320879505,0.10510148737575438
109,5.056419193879469,0.07998228845725966
110,4.691826125120999,0.09060870816509997
111,4.575359999042327,0.07096862822325982
112,4.738093058358918,0.11401648696529618
113,4.655918915947491,0.08882469655945126
114,4.782813478461296,0.07829776828412732
115,4.924383113860206,0.08627258581227144
116,4.435428800552779,0.08934801708676238
117,4.742946703283518,0.07185351109198093
118,4.3336343676993705,0.08495882363962147
119,4.974484167218856,0.07332608703415897
120,5.118050537968093,0.07982178006292089
121,4.394663356724916,0.11297854831092345
122,4.126105473067339,0.10558273959423856
123,4.709650201512073,0.08270648970981025
124,4.799552107934412,0.07919494557667252
125,4.042252687086922,0.13770410595676752
126,4.875088652459689,0.08655158546647826
127,4.763662795553553,0.09152203435743593
128,5.046661318355435,0.07038709869737378
129,4.825227948601395,0.09196073325799259
130,5.195979049587202,0.06535418967565677
131,5.014863643201413,0.0643638791037588
132,5.348798444994867,0.054076655332958655
133,4.922903681538551,0.07681079058113342
134,4.418820168568554,0.09715611447551005
135,4.162140293759161,0.10038717596257643
136,4.551677411639737,0.07919563490753537
137,4.880748809687579,0.0835662290230506
138,4.901006435596557,0.06899938868725367
139,4.794431046749621,0.06142430668939717
140,5.0369479341953385,0.07117749999191937
141,4.343293214074112,0.09992747053845619
142,4.930671214431796,0.07909139697500422
143,4.47519085929748,0.10620767173959696
144,5.083349845540817,0.08477196779851794
145,4.8843523959398505,0.09881275091191905
146,5.013902606939496,0.06504049435072799
147,5.152565526385783,0.07730731151599249
148,4.372339129528888,0.07711230265923356
149,4.891228656563918,0.06925005577962864
150,4.26220880586202,0.08520859614830971
151,4.403686152223411,0.09234227789372182
152,4.533502140153917,0.0969006605651314
153,4.630041184748025,0.08041166533749843
154,4.87093319215363,0.07546055525731207
155,4.4070119278176145,0.08387774005969005
156,4.372354796966432,0.07414890556039695
157,4.795676177017482,0.09151730550456454
158,4.517050895320249,0.10395714528152952
159,4.346428495116125,0.09545395371049793
160,5.014059893556846,0.08106449169462802
161,5.019512001274446,0.0718403158007173
162,5.027086038587023,0.08118122438627737
163,4.37328962221552,0.09727107503002239
164,4.973328575064053,0.08172550084374838
165,4.686660992386337,0.08314807843199794
166,4.603996905875094,0.0895787859165254
167,4.487209699358232,0.08008961939868162
168,4.33683160948166,0.10418163235639163
169,4.75145253297636,0.08823024798085342
170,4.9052698791366485,0.07866013597470754
171,4.7322789361431665,0.09227167070268347
172,5.051082160048124,0.059238546359690274
173,4.399290970953671,0.08586716881282967
174,4.266781406624143,0.11878274422892304
175,5.12722540018415,0.06448920511729216
176,4.552006756380536,0.09847275020112045
177,4.205088147684423,0.10870639815111185
178,4.636246515922309,0.08915069573032218
179,4.873932283399677,0.07430417235093419
180,4.599844320366063,0.08385678040397923
181,4.543067005751164,0.0865940179828623
182,5.136759458023244,0.06537755832243075
183,4.389188342827595,0.08350438862680783
184,4.652931060775887,0.09506210325730942
185,5.0225369203605235,0.06919012730662887
186,4.444805744132309,0.09144594469980165
187,4.418394936424588,0.06975345822847201
188,4.849031814335704,0.07202319166840959
189,4.539441461226795,0.07817785137142633
190,4.693154193825137,0.08618260339818154
191,4.571535440939567,0.07953052925390307
192,4.849409531700808,0.07991350971770436
193,4.740250186429861,0.09057882495013009
194,4.186979354652045,0.12269845256153447
195,4.668005596492175,0.08166681615261899
196,4.444933171173021,0.10249646945546939
197,4.6096467120572875,0.09592544476512878
198,4.291916038504746,0.09736293219313819
199,4.768873182418035,0.09492079148755048
200,4.279469484746852,0.09666803547115554
