Episode,Reward,Loss
1,4.281100324234353,0.1965988671269924
2,4.236782977450693,0.17380428464387612
3,5.182783031529287,0.23037469142782518
4,4.692174721078986,0.15971056537283548
5,4.856250728940353,0.15694932673991294
6,4.574335727661547,0.1311588363232876
7,4.509349941200567,0.1380808255105322
8,4.4708302880601,0.17869624511396365
9,4.459417817119981,0.1213193390872619
10,5.1084113824515605,0.1617349245885522
11,4.657650624767078,0.11833273742968635
12,4.405929079501487,0.12624259741533497
13,4.386211733131873,0.15440200796136613
14,4.65676444453598,0.10874671514074054
15,4.995302231344888,0.11836920926538334
16,4.988860334829905,0.09573621814096406
17,5.01883065997956,0.08671970698411878
18,5.15312386519289,0.07968876290387042
19,4.69820013664234,0.0927021725509622
20,4.354442986789534,0.09470175181150935
21,4.667464217320395,0.12788182338439114
22,4.877106386498191,0.0964679195179499
23,4.607103020637535,0.09406310982365952
24,4.916278875149774,0.11513920250063497
25,4.861080617721236,0.11776581719054459
26,4.619667070851428,0.1131776655253145
27,4.683872883871946,0.13059683177891412
28,4.345277527168278,0.08864987908062487
29,4.415540209845386,0.10715419040336494
30,4.084124270436458,0.13028588501173277
31,4.88448049741374,0.12720395558429917
32,4.563694370272054,0.10109766949222625
33,4.575902038489456,0.09294737592579579
34,5.082765139577853,0.09392603764380966
35,4.860270558971454,0.08473569176916575
36,5.1291228707513925,0.08946567389752261
37,5.225080793690717,0.06712403799079157
38,4.557099539725342,0.08706719659338949
39,4.2525772581554895,0.132515163021663
40,4.244674427003087,0.13803061654185025
41,4.447931994342911,0.1497363958712097
42,4.877465669428214,0.11180168372267284
43,4.589017101984152,0.0987878156954577
44,4.273093707359141,0.09394675703213394
45,5.001715336250335,0.09552882148984808
46,5.36294062930553,0.07395362381026108
47,3.791475907806215,0.12256813999245371
48,4.682027047474224,0.1288612592920646
49,4.294225856335517,0.10152935875696195
50,4.704262862357978,0.12445213107344776
51,4.885014060957544,0.07634734302813127
52,4.750551552495445,0.11775878922995622
53,4.566771618025977,0.08658072919936421
54,4.943593168727928,0.11413527242568705
55,4.791664589396861,0.07625588213851715
56,4.43916189813515,0.09233275226082391
57,4.9713096843349796,0.09672689181005527
58,5.020001495587773,0.0782577510421065
59,5.15767532946535,0.05769243512615667
60,4.678242394814233,0.09334612887181062
61,4.762141646571843,0.08764293158148098
62,4.808210561093986,0.09310784952977426
63,4.866000779431374,0.07902900313682497
64,4.725804427527404,0.08183615926361763
65,5.15017974208777,0.070017701470278
66,5.175521974528486,0.06586743693386107
67,4.800015289762434,0.06720148018900167
68,4.679006726213758,0.08519700033454694
69,4.774271723525462,0.09703030535729276
70,4.600648875633062,0.08427672385972541
71,4.749707724551121,0.08831421039623127
72,4.386424819471185,0.08794892575324198
73,4.948172282265067,0.09731091747561119
74,4.594509621565309,0.09423337017766616
75,4.782964113067017,0.08674560332513646
76,4.606963326934229,0.08948158801321604
