Episode,Reward,Loss
1,4.281100324234353,0.15278527354470797
2,4.236782977450693,0.11656404988350108
3,5.182783031529287,0.083192465006522
4,4.692174721078986,0.08503818424227468
5,4.856250728940353,0.06092333560867556
6,4.574335727661547,0.09208706585019993
7,4.509349941200567,0.11043036910744031
8,4.4708302880601,0.10627614226178698
9,4.459417817119981,0.0978338745306011
10,5.1084113824515605,0.11367195671941427
11,4.657650624767078,0.10648523728054617
12,4.405929079501487,0.1020979875687724
13,4.386211733131873,0.11726618573285343
14,4.65676444453598,0.08732061858963118
15,4.995302231344888,0.10689358254707966
16,4.988860334829905,0.08335626691441524
17,5.01883065997956,0.06841685429992682
18,5.15312386519289,0.06329491181549259
19,4.69820013664234,0.07032682404788072
20,4.354442986789534,0.08772598222438914
21,4.667464217320395,0.09733792935713614
22,4.877106386498191,0.08633259119136984
23,4.607103020637535,0.0846040310180079
24,4.916278875149774,0.09465202611479236
25,4.861080617721236,0.09631492938750047
26,4.619667070851428,0.09462276105283376
27,4.683872883871946,0.09851800653108599
28,4.345277527168278,0.07752620096539418
29,4.415540209845386,0.10033163644171189
30,4.084124270436458,0.11117052086979808
31,4.88448049741374,0.10738383932380002
32,4.563694370272054,0.09654261353632548
33,4.575902038489456,0.07187730376735824
34,5.082765139577853,0.08192585697344715
35,4.860270558971454,0.08333869815404091
36,5.1291228707513925,0.07529655137494827
37,5.225080793690717,0.0658416808351111
38,4.557099539725342,0.09007574931692158
39,4.2525772581554895,0.11762273417854388
40,4.244674427003087,0.1289308111501127
41,4.447931994342911,0.09494663432570212
42,4.877465669428214,0.10105518697804701
43,4.589017101984152,0.09335962631356917
44,4.273093707359141,0.09979497564378276
45,5.001715336250335,0.07657912018649846
46,5.36294062930553,0.06968012937308052
47,3.791475907806215,0.13833617331569945
48,4.682027047474224,0.09550897465879224
49,4.294225856335517,0.08893510233457666
50,4.704262862357978,0.11714592548387437
51,4.885014060957544,0.07088489322263497
52,4.750551552495445,0.10810103675470606
53,4.566771618025977,0.07995796350438504
54,4.943593168727928,0.10848573250724271
55,4.791664589396861,0.07343750227748526
56,4.43916189813515,0.08263879639991147
57,4.9713096843349796,0.08149321434005978
58,5.020001495587773,0.07067915885856395
59,5.15767532946535,0.058857574916827256
60,4.678242394814233,0.09061427446568068
61,4.762141646571843,0.08848700683158398
62,4.808210561093986,0.08587289148826033
63,4.866000779431374,0.07061388604686873
64,4.725804427527404,0.07867877065193879
65,5.15017974208777,0.06095467984672603
66,5.175521974528486,0.060624580312512874
67,4.800015289762434,0.0648415727138938
68,4.679006726213758,0.08087316932454933
69,4.774271723525462,0.08336813204857478
70,4.600648875633062,0.07658124428587039
71,4.749707724551121,0.08074324106170247
72,4.386424819471185,0.08973856406674208
73,4.948172282265067,0.08691406798232687
74,4.594509621565309,0.09113981263308658
75,4.782964113067017,0.07289518704240297
76,4.606963326934229,0.0858837433447991
77,4.387623698909341,0.09839071739516471
78,4.593580677229668,0.06821715923958384
79,4.342109037382664,0.09592365010691375
80,4.773217332055718,0.10085398226025527
81,4.8656349666709895,0.0777404822170055
82,4.37909250433593,0.10397850256406152
83,4.6312528147991685,0.08640652390117828
84,4.668717264598811,0.08609354269877226
85,4.944095975314479,0.08130215059934932
86,4.963712377162581,0.06327472477249824
87,4.798172175452962,0.06718177636609932
88,4.918414011988132,0.07088390493190566
89,4.790595751970429,0.07465703305387167
90,5.135902374917154,0.07117856731696513
91,4.735940479791651,0.08284836648421808
92,5.38736260870343,0.04742040056473986
93,4.322636813214478,0.10410212081520798
94,4.468586896381319,0.0899588057611001
95,5.029823566953348,0.06956436811555174
96,4.616760463527614,0.05809430544346598
97,4.787128536613804,0.08654525165890574
98,4.71273191219329,0.07058946895128447
99,4.637357486527411,0.10780014015464363
100,4.980645086313413,0.07166743773033836
101,4.752866551525092,0.08479701355642308
102,4.770784204596165,0.08638797604273178
103,4.69668254602745,0.08036965769680852
104,4.970422698997714,0.06041253182386283
105,4.557879461137975,0.08037037534680158
106,5.241452535693931,0.07504242020422353
107,4.309348245394314,0.08942399677221859
108,4.4270456320879505,0.11224736942068063
109,5.056419193879469,0.07712927314648431
110,4.691826125120999,0.09258651768395122
111,4.575359999042327,0.0751425670363179
112,4.738093058358918,0.11348743851083502
113,4.655918915947491,0.08435043545079662
114,4.782813478461296,0.08071123823168742
115,4.924383113860206,0.08254584209449985
116,4.435428800552779,0.09424927873085073
117,4.742946703283518,0.06425061124656929
118,4.3336343676993705,0.07963726877564736
119,4.974484167218856,0.06417781065261682
120,5.118050537968093,0.08127570281530384
121,4.394663356724916,0.10653673127208946
122,4.126105473067339,0.10414202556540793
123,4.709650201512073,0.08573973248088773
124,4.799552107934412,0.08452479548347543
125,4.042252687086922,0.12984038593491581
126,4.875088652459689,0.08717530063276874
127,4.763662795553553,0.09235394257406287
128,5.046661318355435,0.06809816272070375
129,4.825227948601395,0.09044665620964541
130,5.195979049587202,0.06785782188990505
131,5.014863643201413,0.06570882926958335
132,5.348798444994867,0.05756693309333677
133,4.922903681538551,0.07037017719380069
134,4.418820168568554,0.09709834991613323
135,4.162140293759161,0.10608770557194042
136,4.551677411639737,0.07692616021718085
137,4.880748809687579,0.08530696159805529
138,4.901006435596557,0.07101974704035663
139,4.794431046749621,0.0652817137349202
140,5.0369479341953385,0.0777918510908814
141,4.343293214074112,0.09230643127245783
142,4.930671214431796,0.07215726962476145
143,4.47519085929748,0.10887167209032454
144,5.083349845540817,0.08766531349693488
145,4.8843523959398505,0.09717579107213438
146,5.013902606939496,0.06178354566711153
147,5.152565526385783,0.07883588813137117
148,4.372339129528888,0.07244897000768247
149,4.891228656563918,0.07242576443836214
150,4.26220880586202,0.08042003088918251
151,4.403686152223411,0.08618154343782199
152,4.533502140153917,0.10076539834958435
153,4.630041184748025,0.0869246904072448
154,4.87093319215363,0.07743702887902396
155,4.4070119278176145,0.08316504145362887
156,4.372354796966432,0.07765255578388054
157,4.795676177017482,0.09280491944834438
158,4.517050895320249,0.10774422800843467
159,4.346428495116125,0.0886830613843236
160,5.014059893556846,0.08722240206488141
161,5.019512001274446,0.075959809172565
162,5.027086038587023,0.08201457085020694
163,4.37328962221552,0.0957485553966143
164,4.973328575064053,0.0787090618902311
165,4.686660992386337,0.09074435587599987
166,4.603996905875094,0.09487705771392366
167,4.487209699358232,0.07548012254475048
168,4.33683160948166,0.10097853986314363
169,4.75145253297636,0.08623162771607047
170,4.9052698791366485,0.07848790292155866
171,4.7322789361431665,0.08675868453658594
172,5.051082160048124,0.06318208394750233
173,4.399290970953671,0.08631024005559705
174,4.266781406624143,0.11707151275030203
175,5.12722540018415,0.06833743013354729
176,4.552006756380536,0.09944029422855148
177,4.205088147684423,0.10809826740102602
178,4.636246515922309,0.08803808280180062
179,4.873932283399677,0.07932214257175446
180,4.599844320366063,0.08073650770348431
181,4.543067005751164,0.08138925802869207
182,5.136759458023244,0.06624454003192783
183,4.389188342827595,0.07984515769248601
184,4.652931060775887,0.08825993619744509
185,5.0225369203605235,0.07066335756376996
186,4.444805744132309,0.09199496752741601
187,4.418394936424588,0.07038534223011725
188,4.849031814335704,0.06704054670772477
189,4.539441461226795,0.08516420930597271
190,4.693154193825137,0.08346491679371491
191,4.571535440939567,0.08534720326836664
192,4.849409531700808,0.08356325346078579
193,4.740250186429861,0.08535622719786927
194,4.186979354652045,0.12941763691465696
195,4.668005596492175,0.08061479215761029
196,4.444933171173021,0.10409686307272556
197,4.6096467120572875,0.09695253104560154
198,4.291916038504746,0.10065616258725878
199,4.768873182418035,0.08891708113432756
200,4.279469484746852,0.10127999843667078
